has_secondary_education,has_higher_education,work_experience,master_id,rang_id,docs_verified,guarantee,rating,reviews_count,price_socket,discount,cur_score,album_count,photos_count,no_electric_reviews,few_electric_reviews,has_contract,has_insurance,months_on_profi_ru
0,1,,https://profi.ru/profile/SharafiyevDF/,154.0,1,0,0,0,,,50.63729833333334,0,0,0.0,0.0,0,0,
1,0,5.0,https://profi.ru/profile/SharafutdinovRE/,141.0,1,0,"4,99",67,,,50.5407905,0,0,0.0,1.0,0,0,58.0
1,0,7.0,https://profi.ru/profile/SharayevDL/,140.0,1,0,0,0,,,50.69699566666666,0,14,0.0,0.0,0,0,5.0
0,1,19.0,https://profi.ru/profile/SharipovRR70/,130.0,1,0,0,0,,,50.461005,0,4,0.0,0.0,0,0,
1,0,5.0,https://profi.ru/profile/ShashtingarinovRD2/,132.0,1,0,0,0,,10.0,50.753965,0,0,0.0,0.0,0,0,68.0
1,0,2.0,https://profi.ru/profile/ShavaleyevAF/,98.0,1,0,"4,33",6,,,50.7989886,0,0,1.0,0.0,0,0,18.0
1,0,7.0,https://profi.ru/profile/ShavaliyevVA2/,95.0,1,0,0,0,,,50.69116,0,0,0.0,0.0,0,0,5.0
1,0,12.0,https://profi.ru/profile/ShaydullinDR2/,116.0,1,0,0,0,,,50.74536466666667,2,0,0.0,0.0,0,0,2.0
1,0,7.0,https://profi.ru/profile/ShaygardanovAI/,57.0,1,0,"4,85",73,,,50.618008,0,0,0.0,0.0,0,0,11.0
0,1,,https://profi.ru/profile/ShaykhraziyevBM2/,173.0,1,0,0,0,,,50.6861,0,0,0.0,0.0,0,0,
0,1,5.0,https://profi.ru/profile/ShaykhutdinovSR3/,117.0,1,0,"5,0",8,,,50.5186959,0,6,0.0,1.0,0,0,
0,0,12.0,https://profi.ru/profile/ShaymanovDN/,26.0,1,0,"5,0",1,,,50.95538,0,0,0.0,0.0,0,0,2.0
1,0,3.0,https://profi.ru/profile/ShaymardanovRR2/,21.0,1,0,0,0,,,50.889713,0,0,0.0,0.0,0,0,39.0
1,0,5.0,https://profi.ru/profile/ShigabievFN/,140.0,1,0,"5,0",6,,,50.7420734,0,17,0.0,0.0,0,0,61.0
0,0,,https://profi.ru/profile/ShigabutdinovIE/,154.0,1,1,"4,78",18,,5.0,50.50229228571429,0,0,0.0,1.0,0,0,87.0
1,0,4.0,https://profi.ru/profile/ShigabutdinovRR7/,162.0,1,0,"4,93",122,,,50.4650695,0,0,0.0,0.0,0,0,56.0
1,0,28.0,https://profi.ru/profile/ShigaevGB/,60.0,0,12,"5,0",10,350.0,100.0,50.54278975,4,47,0.0,0.0,1,0,
1,0,9.0,https://profi.ru/profile/ShimYN/,111.0,1,0,"5,0",5,,,50.676949,0,2,1.0,0.0,0,0,
1,0,3.0,https://profi.ru/profile/ShinkarovAS/,120.0,1,0,"5,0",9,,15.0,50.7584735,0,0,0.0,0.0,0,0,
1,0,12.0,https://profi.ru/profile/ShiyapovAY/,144.0,1,0,0,0,,,50.763172,0,19,0.0,0.0,0,0,
0,0,,https://profi.ru/profile/ShoginEG/,125.0,1,1,"5,0",19,350.0,,50.72126075,0,0,0.0,0.0,0,0,120.0
0,0,11.0,https://profi.ru/profile/ShubinVA18/,123.0,1,0,0,0,,,50.758768200000006,0,0,0.0,0.0,0,0,
0,0,23.0,https://profi.ru/profile/ShukurovMS5/,134.0,1,0,"5,0",28,,,50.71186666666667,0,1,0.0,1.0,0,0,46.0
0,1,6.0,https://profi.ru/profile/SibgatullinAA5/,73.0,1,0,0,0,200.0,,50.750459500000005,12,57,0.0,0.0,0,0,
0,0,,https://profi.ru/profile/SibgatullinBI2/,35.0,1,0,"5,0",1,,,50.91302,0,0,0.0,0.0,0,0,38.0
0,0,11.0,https://profi.ru/profile/SidorkinAP/,104.0,0,0,"4,27",11,,,50.59157881818182,0,0,0.0,1.0,1,0,2.0
0,0,,https://profi.ru/profile/SilinNN3/,62.0,1,0,"5,0",4,,,50.46364,0,0,0.0,0.0,0,0,2.0
1,0,7.0,https://profi.ru/profile/SirazutdinovAM/,74.0,1,0,"5,0",5,,,50.611455,0,0,1.0,0.0,0,0,2.0
1,0,5.0,https://profi.ru/profile/SirotovMV/,140.0,1,0,0,0,500.0,,50.5658315,0,0,0.0,0.0,0,0,64.0
0,1,5.0,https://profi.ru/profile/SitdikovII4/,21.0,1,0,0,0,,5.0,50.7593,0,0,0.0,0.0,0,0,
0,1,5.0,https://profi.ru/profile/SkobtsovVA2/,127.0,1,0,"5,0",1,,,50.75428675,0,0,0.0,0.0,0,0,
1,0,1.0,https://profi.ru/profile/SkorobogatovSN2/,54.0,1,0,"5,0",4,,,50.873795,1,0,0.0,0.0,0,0,15.0
1,0,15.0,https://profi.ru/profile/SmalAV6/,107.0,1,0,"5,0",3,,,50.52484655555556,0,15,0.0,0.0,0,0,
1,0,28.0,https://profi.ru/profile/SnegirevVL/,88.0,1,12,"5,0",17,250.0,,50.693281,0,0,1.0,0.0,0,0,
1,0,4.0,https://profi.ru/profile/SolievSN2/,130.0,1,0,0,0,,,50.70534166666667,0,0,0.0,0.0,0,0,41.0
1,0,1.0,https://profi.ru/profile/SolomennikovVR/,138.0,1,0,"4,40",5,,,50.4414154,0,0,1.0,0.0,0,0,14.0
1,0,5.0,https://profi.ru/profile/SoltsynIV/,144.0,0,0,0,0,,,50.6177615,0,2,0.0,0.0,0,0,2.0
1,0,27.0,https://profi.ru/profile/SosnovskiySA4/,60.0,1,0,"4,97",65,,,50.540494875,0,0,0.0,0.0,0,0,
0,1,9.0,https://profi.ru/profile/StalbekUK/,160.0,1,0,"5,0",4,,,50.5063515,0,0,0.0,0.0,0,0,
0,1,7.0,https://profi.ru/profile/StepochkinAS/,88.0,1,0,0,0,,,50.705898000000005,0,0,0.0,0.0,0,0,
1,0,7.0,https://profi.ru/profile/StrizhakIP/,124.0,0,0,"5,0",6,,10.0,50.51037877777778,0,0,1.0,0.0,1,0,28.0
1,0,7.0,https://profi.ru/profile/SuleimanovRR15/,84.0,1,0,"4,83",46,500.0,,50.7938108,0,0,0.0,1.0,0,0,83.0
1,0,5.0,https://profi.ru/profile/SuleymanovIM7/,134.0,1,0,"5,0",3,,,50.57340916666666,0,7,0.0,0.0,0,0,4.0
0,1,7.0,https://profi.ru/profile/SuleymanovRR25/,152.0,1,0,0,0,,,50.6087775,1,2,0.0,0.0,0,0,
1,0,5.0,https://profi.ru/profile/SulimanKA/,62.0,1,0,"5,0",3,,,50.552430625,0,2,0.0,0.0,0,0,55.0
0,0,,https://profi.ru/profile/SultanovIR5/,120.0,1,0,"5,0",1,,,50.7495952,0,4,0.0,0.0,0,0,
0,0,1.0,https://profi.ru/profile/SultanovKR4/,149.0,1,0,"5,0",1,,,50.60514733333333,0,0,0.0,0.0,0,0,
0,0,,https://profi.ru/profile/SungatullinRA/,94.0,1,0,"5,0",2,,,50.687958,2,2,0.0,0.0,0,0,83.0
0,0,,https://profi.ru/profile/SurkovNN2/,173.0,1,0,"5,0",1,,10.0,50.463133625,0,5,0.0,0.0,0,0,17.0
0,0,,https://profi.ru/profile/SuslovAS23/,80.0,1,0,"5,0",37,,,50.56206211111111,0,23,0.0,0.0,0,0,
1,0,5.0,https://profi.ru/profile/SyraevAG/,124.0,1,0,0,0,,,50.78833,0,0,0.0,0.0,0,0,59.0
1,0,1.0,https://profi.ru/profile/TaipovDK/,150.0,1,0,0,0,,,50.6560785,0,0,0.0,0.0,0,0,15.0
0,0,7.0,https://profi.ru/profile/TashevVV/,158.0,1,0,"5,0",10,,,50.60631075,0,1,1.0,0.0,0,0,43.0
0,0,10.0,https://profi.ru/profile/TatanovAA/,54.0,1,0,"4,88",16,,,50.749268,0,0,0.0,1.0,0,0,68.0
0,0,,https://profi.ru/profile/TazetdinovIM2/,153.0,1,0,"5,0",1,,,50.651869,0,0,0.0,0.0,0,0,39.0
1,0,7.0,https://profi.ru/profile/TaziyevAI2/,130.0,1,0,0,0,,5.0,50.7534915,0,0,0.0,0.0,0,0,8.0
1,0,23.0,https://profi.ru/profile/TeplovNF/,105.0,1,0,"4,92",39,,10.0,50.58409044444445,3,0,1.0,0.0,0,0,69.0
0,0,7.0,https://profi.ru/profile/TimerbaievFF/,123.0,1,0,"5,0",1,,,50.6690348,0,5,0.0,0.0,0,0,80.0
1,0,2.0,https://profi.ru/profile/TimirbulatovAA/,150.0,1,0,"5,0",3,,,50.614243,0,0,0.0,0.0,0,0,22.0
1,0,19.0,https://profi.ru/profile/TimoninAA8/,121.0,1,0,"4,80",49,,,50.607486,0,41,0.0,0.0,0,0,
0,0,,https://profi.ru/profile/TimurgaliyevTN/,95.0,1,0,0,0,,5.0,50.7814376,0,0,0.0,0.0,0,0,16.0
1,0,1.0,https://profi.ru/profile/TitovSD5/,121.0,1,0,0,0,,,50.71967833333334,0,0,0.0,0.0,0,0,14.0
1,0,5.0,https://profi.ru/profile/TlepbayevRR/,96.0,1,0,0,0,,,50.802203500000005,0,0,0.0,0.0,0,0,
1,0,5.0,https://profi.ru/profile/TrebikayevAV/,146.0,1,0,0,0,,,50.655016,0,0,0.0,0.0,0,0,3.0
0,0,1.0,https://profi.ru/profile/TretyakovSV19/,110.0,0,0,"4,59",145,,,50.6610445,0,0,0.0,1.0,0,0,23.0
1,0,5.0,https://profi.ru/profile/TrifonovVP3/,102.0,1,0,0,0,,,50.7567335,0,0,0.0,0.0,0,0,3.0
1,0,5.0,https://profi.ru/profile/TrofimovDA55/,157.0,1,0,"5,0",2,,10.0,50.47172222222222,0,0,0.0,0.0,0,0,2.0
0,1,7.0,https://profi.ru/profile/TrofimovVV16/,106.0,1,0,"5,0",85,,,50.5478667,0,41,0.0,0.0,0,0,78.0
0,1,21.0,https://profi.ru/profile/TsaregorodtsevYO/,50.0,1,0,"5,0",1,,,50.525082857142856,0,0,0.0,0.0,0,0,
0,0,12.0,https://profi.ru/profile/TsybinAE2/,133.0,0,0,"4,90",20,,,50.753965,0,0,0.0,1.0,0,0,73.0
1,0,4.0,https://profi.ru/profile/TukhvatullinFR/,145.0,1,0,0,0,,,50.618996,0,0,0.0,0.0,0,0,53.0
1,0,7.0,https://profi.ru/profile/TurayevGN2/,88.0,1,0,0,0,,,50.7825105,0,0,0.0,0.0,0,0,7.0
0,1,,https://profi.ru/profile/TuraykhanovDA/,112.0,1,0,"5,0",1,,,50.778105,0,0,0.0,0.0,0,0,
0,0,1.0,https://profi.ru/profile/TurtsevYY/,138.0,1,0,0,0,,,50.73431,0,0,0.0,0.0,0,0,11.0
0,0,,https://profi.ru/profile/TuturkinAD/,77.0,1,0,0,0,,,50.7804075,0,5,0.0,0.0,0,0,
1,0,7.0,https://profi.ru/profile/TyurinVV12/,77.0,1,0,"5,0",20,,,50.724957,0,10,1.0,0.0,0,0,19.0
0,1,19.0,https://profi.ru/profile/UglavaGD/,45.0,0,0,0,0,,,50.721195,0,0,0.0,0.0,0,0,
1,0,,https://profi.ru/profile/UlasevichDV2/,48.0,1,0,0,0,,,50.74176,0,0,0.0,0.0,0,0,
1,1,18.0,https://profi.ru/profile/UliderovIV/,117.0,0,0,"4,88",26,,,50.755031,0,16,0.0,0.0,0,0,
1,1,10.0,https://profi.ru/profile/UnarovII/,77.0,1,0,"5,0",7,,20.0,50.62961933333334,0,0,0.0,0.0,0,0,
1,0,13.0,https://profi.ru/profile/UsenkoAN3/,100.0,1,0,0,0,,,50.768807,0,0,0.0,0.0,0,0,
0,1,30.0,https://profi.ru/profile/UsmanovVA7/,154.0,1,0,0,0,250.0,5.0,50.650749,4,50,0.0,0.0,0,0,
0,1,,https://profi.ru/profile/VadzhipovRSh/,142.0,1,0,"4,29",7,,,50.72375525,0,0,1.0,0.0,0,0,
1,0,7.0,https://profi.ru/profile/VafinFF2/,131.0,1,0,0,0,,,50.6589585,0,0,0.0,0.0,0,0,2.0
0,1,,https://profi.ru/profile/VafinRI6/,79.0,1,0,"5,0",1,,,50.739107,0,8,0.0,0.0,0,0,
0,1,17.0,https://profi.ru/profile/VagapovDR5/,154.0,1,0,"5,0",5,,,50.611595,0,0,1.0,0.0,0,0,
1,0,5.0,https://profi.ru/profile/VahitovIS3/,46.0,1,0,0,0,,5.0,50.7409915,0,0,0.0,0.0,0,0,55.0
0,0,,https://profi.ru/profile/VahoninAM/,168.0,1,0,"5,0",1,,,50.66613966666667,0,8,0.0,0.0,0,0,66.0
1,0,7.0,https://profi.ru/profile/ValeyevAA22/,102.0,1,0,0,0,,,50.75578225,0,0,0.0,0.0,0,0,1.0
1,0,3.0,https://profi.ru/profile/ValeyevNN/,62.0,1,0,0,0,450.0,,50.8329725,0,0,0.0,0.0,0,0,
1,0,8.0,https://profi.ru/profile/ValeyevRI4/,139.0,1,0,0,0,,,50.513697,0,0,0.0,0.0,0,0,1.0
0,1,12.0,https://profi.ru/profile/ValievAK/,101.0,1,0,"5,0",1,,,50.7645465,0,0,0.0,0.0,0,0,
1,0,5.0,https://profi.ru/profile/ValishovEE2/,117.0,1,0,0,0,,,50.74594266666667,0,0,0.0,0.0,0,0,4.0
1,1,17.0,https://profi.ru/profile/ValiullinMF2/,126.0,1,0,0,0,150.0,,50.73768025,0,16,0.0,0.0,0,0,
1,1,,https://profi.ru/profile/ValiyevKK5/,30.0,1,0,0,0,,,50.745872,0,0,0.0,0.0,0,0,
0,1,10.0,https://profi.ru/profile/VanyushinaLR/,159.0,0,0,"5,0",1,,,50.69317233333334,2,0,0.0,0.0,1,0,
0,1,3.0,https://profi.ru/profile/VasilyevAA208/,132.0,1,0,0,0,,,50.77598533333333,0,10,0.0,0.0,0,0,
0,1,12.0,https://profi.ru/profile/VasilyevRR4/,105.0,1,0,0,0,,,50.768483,0,0,0.0,0.0,0,0,
1,0,19.0,https://profi.ru/profile/VasyutkinMV/,137.0,1,0,"5,0",2,100.0,,50.7590285,0,7,0.0,0.0,0,0,
1,0,26.0,https://profi.ru/profile/VerushkinDO/,111.0,0,0,0,0,,,50.781502,0,0,0.0,0.0,0,0,
1,0,9.0,https://profi.ru/profile/VildanovIA2/,114.0,1,0,"4,99",84,,,50.50562655555555,0,0,0.0,0.0,0,0,
0,1,6.0,https://profi.ru/profile/VitushkinVI/,72.0,1,0,"5,0",8,,10.0,50.571585625,8,0,0.0,0.0,0,0,
1,0,7.0,https://profi.ru/profile/VokhobovYK/,20.0,1,0,0,0,,,50.762974,0,0,0.0,0.0,0,0,9.0
1,0,20.0,https://profi.ru/profile/VorobyevDI11/,130.0,1,0,"4,0",4,,15.0,50.7873815,0,10,0.0,0.0,0,0,
0,0,,https://profi.ru/profile/VoroninAV96/,96.0,1,0,"5,0",1,,,50.7830945,0,0,0.0,0.0,0,0,31.0
1,0,7.0,https://profi.ru/profile/YagushevNR3/,132.0,1,0,"5,0",10,,,50.74580175,0,0,0.0,0.0,0,0,10.0
0,1,,https://profi.ru/profile/YakovlevDA52/,143.0,1,0,"5,0",3,,15.0,50.726854333333335,0,2,0.0,0.0,0,0,
1,0,7.0,https://profi.ru/profile/YarmukhametovAI/,90.0,1,0,"5,0",1,,,50.697995,0,0,0.0,0.0,0,0,7.0
0,0,,https://profi.ru/profile/YashinTS/,119.0,1,0,0,0,,,50.779311,0,0,0.0,0.0,0,0,1.0
0,1,,https://profi.ru/profile/YazdanovRR/,88.0,1,0,"5,0",10,,,50.74531466666667,0,11,0.0,0.0,0,0,
0,1,6.0,https://profi.ru/profile/YazovNI/,31.0,1,0,"3,0",2,500.0,,50.934227,0,2,0.0,0.0,0,0,19.0
0,0,4.0,https://profi.ru/profile/YegorPN/,124.0,1,0,"5,0",71,,,50.575800333333326,0,16,0.0,0.0,0,0,46.0
0,0,5.0,https://profi.ru/profile/YegorovVO9/,81.0,1,0,0,0,,,50.7253815,0,0,0.0,0.0,0,0,8.0
1,0,7.0,https://profi.ru/profile/YelchiyevRM/,145.0,1,0,"5,0",1,,,50.74359175,0,0,0.0,0.0,0,0,
0,0,,https://profi.ru/profile/YelivanovAO/,149.0,1,0,"5,0",3,,,50.76427675,0,4,0.0,0.0,0,0,10.0
1,0,9.0,https://profi.ru/profile/YershovVS11/,169.0,1,0,0,0,,,50.666301,0,0,0.0,0.0,0,0,
1,0,17.0,https://profi.ru/profile/YumanovSN2/,77.0,1,0,"4,91",116,,,50.61600683333333,0,8,0.0,0.0,0,0,
1,0,7.0,https://profi.ru/profile/YunusovAA29/,98.0,1,0,"5,0",1,,,50.7015895,8,41,0.0,0.0,0,0,16.0
0,1,13.0,https://profi.ru/profile/YunusovAM12/,85.0,1,0,"5,0",1,,,50.681246666666674,0,0,0.0,0.0,0,0,
1,0,5.0,https://profi.ru/profile/YunusovNR2/,86.0,1,0,"5,0",35,,,50.78507533333334,0,0,0.0,0.0,0,0,57.0
1,0,7.0,https://profi.ru/profile/YurkovMG/,84.0,1,0,"4,70",10,,,50.8001,0,64,0.0,0.0,0,0,
0,1,7.0,https://profi.ru/profile/YusupovRS5/,32.0,1,0,0,0,,,50.8210565,0,9,0.0,0.0,0,0,
1,0,7.0,https://profi.ru/profile/YusupovVA15/,120.0,1,0,0,0,,,50.680437,0,0,0.0,0.0,0,0,1.0
1,0,5.0,https://profi.ru/profile/YuzayevNA/,120.0,1,0,0,0,,,50.755172,0,0,0.0,0.0,0,0,2.0
1,0,10.0,https://profi.ru/profile/YuzliyevSF/,124.0,1,0,0,0,,,50.73276533333333,0,7,0.0,0.0,0,0,
0,0,,https://profi.ru/profile/ZagidullinAF4/,51.0,1,0,"5,0",6,,,50.58311966666666,0,17,0.0,0.0,0,0,7.0
1,0,11.0,https://profi.ru/profile/ZaidullinRR/,114.0,1,0,0,0,,,50.6769885,0,1,0.0,0.0,0,0,
1,0,7.0,https://profi.ru/profile/ZainutdinovAA/,114.0,1,0,0,0,,,50.67264,0,0,0.0,0.0,0,0,88.0
1,0,5.0,https://profi.ru/profile/ZainutdinovAF2/,98.0,1,0,"4,44",16,,,50.685665,0,0,1.0,0.0,0,0,64.0
0,1,6.0,https://profi.ru/profile/ZakharovYS8/,148.0,1,0,0,0,,,50.6142865,0,0,0.0,0.0,0,0,29.0
1,0,7.0,https://profi.ru/profile/ZakirovKR2/,71.0,1,0,0,0,,,50.816823,0,0,0.0,0.0,0,0,11.0
0,1,42.0,https://profi.ru/profile/ZakirovKZ/,109.0,1,12,"4,79",71,,,50.71452,0,0,0.0,0.0,0,0,
1,0,4.0,https://profi.ru/profile/ZakirzyanovRD3/,131.0,1,0,0,0,,,50.7539856,0,0,0.0,0.0,0,0,41.0
0,0,,https://profi.ru/profile/ZalaltdinovIM/,147.0,1,0,0,0,,,50.64796933333334,0,0,0.0,0.0,0,0,
1,0,4.0,https://profi.ru/profile/ZapparovEE/,70.0,1,0,0,0,,,50.792919,0,0,0.0,0.0,0,0,54.0
1,0,2.0,https://profi.ru/profile/ZaripovDM12/,73.0,1,0,"5,0",3,,,50.51555814285714,0,0,0.0,0.0,0,0,27.0
1,0,7.0,https://profi.ru/profile/ZaripovRR51/,107.0,1,0,"4,65",52,1500.0,10.0,50.583103666666666,0,22,0.0,0.0,0,0,
1,0,2.0,https://profi.ru/profile/ZaripovRR65/,66.0,1,0,"5,0",1,,,50.7127855,0,0,0.0,0.0,0,0,18.0
1,0,5.0,https://profi.ru/profile/ZaynetdinovAI2/,163.0,1,0,0,0,,,50.63222999999999,0,8,0.0,0.0,0,0,1.0
1,0,7.0,https://profi.ru/profile/ZaynullinIF2/,27.0,1,0,0,0,,5.0,50.949726,1,0,0.0,0.0,0,0,14.0
0,1,,https://profi.ru/profile/ZaynullinRS2/,156.0,1,0,"3,0",2,600.0,,50.715639333333336,0,0,0.0,0.0,0,0,
1,0,5.0,https://profi.ru/profile/ZaynullinRS4/,155.0,1,0,0,0,,,50.693801666666666,0,0,0.0,0.0,0,0,4.0
1,0,7.0,https://profi.ru/profile/ZenkovEV4/,41.0,1,0,"4,50",8,,5.0,50.899643,0,0,1.0,0.0,0,0,60.0
1,0,11.0,https://profi.ru/profile/ZhalyalevRZ2/,110.0,1,1,0,0,50000.0,,50.680233,0,7,0.0,0.0,1,0,
1,0,7.0,https://profi.ru/profile/ZharovAS14/,120.0,1,0,0,0,,,50.6947815,0,0,0.0,0.0,0,0,3.0
1,0,5.0,https://profi.ru/profile/ZharovIO/,113.0,1,0,"5,0",17,,10.0,50.46319783333333,0,0,0.0,0.0,0,0,56.0
0,0,,https://profi.ru/profile/ZhernovAA3/,96.0,1,6,"4,94",259,550.0,10.0,50.5688025,0,4,0.0,0.0,0,0,
0,0,,https://profi.ru/profile/ZhukovAF4/,101.0,1,0,"5,0",1,,,50.71289,0,0,0.0,0.0,0,0,4.0
0,0,,https://profi.ru/profile/ZhurayevSA12/,106.0,1,0,"5,0",9,,,50.53236444444445,20,8,1.0,0.0,1,0,
0,0,1.0,https://profi.ru/profile/ZiganshinRR20/,33.0,1,0,"5,0",4,,,50.92352,0,0,0.0,0.0,0,0,10.0
0,0,1.0,https://profi.ru/profile/ZinatullinBA/,102.0,1,0,0,0,,,50.494476,0,0,0.0,0.0,0,0,8.0
0,0,23.0,https://profi.ru/profile/ZinnurovDI2/,108.0,1,0,0,0,,,50.53932,2,3,0.0,0.0,0,0,
1,0,1.0,https://profi.ru/profile/ZiyautdinovFZ/,95.0,1,0,0,0,,,50.787963000000005,0,0,0.0,0.0,0,0,14.0
1,0,7.0,https://profi.ru/profile/ZlobinAA22/,48.0,1,0,0,0,,,50.7987215,0,0,0.0,0.0,0,0,8.0
1,0,10.0,https://profi.ru/profile/ZvitseviLA/,76.0,1,0,"4,76",68,,,50.75345000000001,0,0,0.0,0.0,0,0,
0,1,4.0,https://profi.ru/profile/user5845441/,98.0,0,0,"4,25",16,10000.0,10.0,50.6517825,2,13,0.0,0.0,1,0,45.0
